,BikeDensity,Bike_Colour,Bike_Make,Bike_Model,Bike_Speed,Bike_Type,City,Cost_of_Bike,Division,GeoUID,Lat,Location_Type,Long,Neighbourhood,Occurrence_Date,Occurrence_Day,Occurrence_Month,Occurrence_Time,Occurrence_Year,Primary_Offence,Status,Week_day,Type,RegionName,Area(sqKm),Population,Dwellings,Households,PopulationCT,PopulationDensity,LandArea(skm),BicycleF,BicycleM,BicycleT
35,925.0,GRY   ,UNKNOWN MAKE   ,,1.0,RG,Toronto,200.0,14,5350007.01,43.6374054,Schools During Supervised Activity,-79.4349213,South Parkdale (85),2015-10-21,21.0,10.0,08:00,2015.0,THEFT UNDER,STOLEN,Wednesday,CT,Toronto,0.19931,3237,1827,1747,3237,16233.7,0.2,60,125,185
36,925.0,GRN   ,UNKNOWN MAKE   ,,1.0,RG,Toronto,200.0,14,5350007.01,43.6374054,Schools During Supervised Activity,-79.4349213,South Parkdale (85),2015-10-21,21.0,10.0,08:00,2015.0,THEFT UNDER,STOLEN,Wednesday,CT,Toronto,0.19931,3237,1827,1747,3237,16233.7,0.2,60,125,185
37,925.0,BLK   ,OPUS           ,THE URBANISTA  ,7.0,RG,Toronto,750.0,14,5350007.01,43.63797,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",-79.4320679,South Parkdale (85),2015-07-21,21.0,7.0,17:00,2015.0,THEFT UNDER,STOLEN,Tuesday,CT,Toronto,0.19931,3237,1827,1747,3237,16233.7,0.2,60,125,185
38,925.0,LBL   ,BI             ,OLD MODEL EARLY,5.0,OT,Toronto,800.0,14,5350007.01,43.6374054,Schools During Un-Supervised Activity,-79.4349213,South Parkdale (85),2015-09-21,21.0,9.0,15:40,2015.0,THEFT UNDER,STOLEN,Monday,CT,Toronto,0.19931,3237,1827,1747,3237,16233.7,0.2,60,125,185
39,925.0,WHI   ,CA             ,QUICK CX       ,9.0,MT,Toronto,750.0,14,5350007.01,43.6341095,"Private Property (Pool, Shed, Detached Garage)",-79.42959590000002,South Parkdale (85),2015-09-03,3.0,9.0,23:55,2015.0,THEFT UNDER,STOLEN,Thursday,CT,Toronto,0.19931,3237,1827,1747,3237,16233.7,0.2,60,125,185
40,534.0909090909091,BLU   ,GIANT          ,,6.0,TO,Toronto,750.0,14,5350007.02,43.6396675,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",-79.42375179999998,South Parkdale (85),2015-08-18,18.0,8.0,18:30,2015.0,THEFT UNDER,STOLEN,Tuesday,CT,Toronto,0.43656999999999996,4753,2653,2506,4753,10891.4,0.44,85,150,235
41,534.0909090909091,BLK   ,"KONA
          ",PADDY WAGON    ,1.0,RG,Toronto,799.0,14,5350007.02,43.637291,"Streets, Roads, Highways (Bicycle Path, Private Road)",-79.4255371,South Parkdale (85),2015-07-30,30.0,7.0,08:30,2015.0,THEFT UNDER,STOLEN,Thursday,CT,Toronto,0.43656999999999996,4753,2653,2506,4753,10891.4,0.44,85,150,235
42,534.0909090909091,YELONG,BANANA         ,,1.0,MT,Toronto,350.0,14,5350007.02,43.6385956,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",-79.42905429999998,South Parkdale (85),2015-01-23,23.0,1.0,13:00,2015.0,THEFT UNDER,STOLEN,Friday,CT,Toronto,0.43656999999999996,4753,2653,2506,4753,10891.4,0.44,85,150,235
43,534.0909090909091,BLK   ,NO             ,,18.0,MT,Toronto,500.0,14,5350007.02,43.6385269,"Parking Lots (Apt., Commercial Or Non-Commercial)",-79.4293365,South Parkdale (85),2015-09-14,14.0,9.0,20:00,2015.0,THEFT UNDER,STOLEN,Monday,CT,Toronto,0.43656999999999996,4753,2653,2506,4753,10891.4,0.44,85,150,235
44,534.0909090909091,BLK   ,GI             ,15 SEEK 3L BLAC,15.0,OT,Toronto,678.0,14,5350007.02,43.6401215,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",-79.42148590000002,Niagara (82),2015-09-17,17.0,9.0,06:00,2015.0,THEFT UNDER,STOLEN,Thursday,CT,Toronto,0.43656999999999996,4753,2653,2506,4753,10891.4,0.44,85,150,235
45,534.0909090909091,GRY   ,GI             ,ROAM 3         ,24.0,MT,Toronto,750.0,14,5350007.02,43.6382523,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",-79.42077640000002,Niagara (82),2015-11-24,24.0,11.0,15:00,2015.0,THEFT UNDER,STOLEN,Tuesday,CT,Toronto,0.43656999999999996,4753,2653,2506,4753,10891.4,0.44,85,150,235
46,534.0909090909091,,UK             ,,32.0,EL,Toronto,1000.0,14,5350007.02,43.6359253,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",-79.4283295,South Parkdale (85),2015-11-30,30.0,11.0,20:00,2015.0,THEFT UNDER,STOLEN,Monday,CT,Toronto,0.43656999999999996,4753,2653,2506,4753,10891.4,0.44,85,150,235
47,534.0909090909091,,UNKNOWN MAKE   ,,0.0,MT,Toronto,,14,5350007.02,43.6375389,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",-79.42433929999999,South Parkdale (85),2015-12-19,19.0,12.0,00:03,2015.0,B&E W'INTENT,STOLEN,Saturday,CT,Toronto,0.43656999999999996,4753,2653,2506,4753,10891.4,0.44,85,150,235
48,1083.3333333333335,RED   ,GIANT          ,SEEK 2013      ,27.0,OT,Toronto,1100.0,14,5350008.01,43.63861470000001,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",-79.41415409999998,Niagara (82),2015-05-22,22.0,5.0,08:00,2015.0,B&E,STOLEN,Friday,CT,Toronto,0.29723,7503,5192,4954,7503,25262.6,0.3,120,205,325
49,1083.3333333333335,RED   ,OTHER          ,BMX            ,1.0,BM,Toronto,200.0,14,5350008.01,43.6389656,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",-79.41611479999997,Niagara (82),2015-07-14,14.0,7.0,22:00,2015.0,THEFT UNDER,STOLEN,Tuesday,CT,Toronto,0.29723,7503,5192,4954,7503,25262.6,0.3,120,205,325
50,1083.3333333333335,WHI   ,JAMIS          ,,21.0,MT,Toronto,1000.0,14,5350008.01,43.63995360000001,"Apartment (Rooming House, Condo)",-79.4146652,Niagara (82),2015-11-11,11.0,11.0,03:20,2015.0,B&E,STOLEN,Wednesday,CT,Toronto,0.29723,7503,5192,4954,7503,25262.6,0.3,120,205,325
51,1083.3333333333335,BLK   ,"KONA
          ",DEW 56         ,5.0,TO,Toronto,1400.0,14,5350008.01,43.63861470000001,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",-79.41415409999998,Niagara (82),2015-06-01,1.0,6.0,10:30,2015.0,THEFT UNDER,STOLEN,Monday,CT,Toronto,0.29723,7503,5192,4954,7503,25262.6,0.3,120,205,325
52,1083.3333333333335,,UNKNOWN MAKE   ,,0.0,OT,Toronto,,14,5350008.01,43.63861470000001,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",-79.41415409999998,Niagara (82),2015-06-01,1.0,6.0,10:30,2015.0,THEFT UNDER,STOLEN,Monday,CT,Toronto,0.29723,7503,5192,4954,7503,25262.6,0.3,120,205,325
53,1083.3333333333335,BLK   ,TR             ,DRISTRICT S    ,1.0,RG,Toronto,700.0,14,5350008.01,43.6389656,"Apartment (Rooming House, Condo)",-79.41611479999997,Niagara (82),2015-01-06,6.0,1.0,18:10,2015.0,THEFT UNDER,STOLEN,Tuesday,CT,Toronto,0.29723,7503,5192,4954,7503,25262.6,0.3,120,205,325
54,1083.3333333333335,,IH             ,IRON MOUNTAIN  ,18.0,MT,Toronto,350.0,14,5350008.01,43.63995360000001,"Apartment (Rooming House, Condo)",-79.4146652,Niagara (82),2015-04-11,11.0,4.0,14:00,2015.0,THEFT UNDER,STOLEN,Saturday,CT,Toronto,0.29723,7503,5192,4954,7503,25262.6,0.3,120,205,325
55,1083.3333333333335,WHI   ,OT             ,2007 SILVERSTON,27.0,RC,Toronto,800.0,14,5350008.01,43.63995360000001,"Apartment (Rooming House, Condo)",-79.4146652,Niagara (82),2015-05-20,20.0,5.0,18:45,2015.0,THEFT UNDER,STOLEN,Wednesday,CT,Toronto,0.29723,7503,5192,4954,7503,25262.6,0.3,120,205,325
56,1083.3333333333335,BLK   ,OT             ,,18.0,MT,Toronto,1500.0,14,5350008.01,43.63861470000001,"Parking Lots (Apt., Commercial Or Non-Commercial)",-79.41415409999998,Niagara (82),2015-03-21,21.0,3.0,09:00,2015.0,THEFT UNDER,STOLEN,Saturday,CT,Toronto,0.29723,7503,5192,4954,7503,25262.6,0.3,120,205,325
57,1083.3333333333335,RED   ,OT             ,ALLEZ          ,27.0,RC,Toronto,1600.0,14,5350008.01,43.6389656,"Apartment (Rooming House, Condo)",-79.41611479999997,Niagara (82),2015-05-31,31.0,5.0,13:20,2015.0,THEFT UNDER,STOLEN,Sunday,CT,Toronto,0.29723,7503,5192,4954,7503,25262.6,0.3,120,205,325
58,1083.3333333333335,BLK   ,KH             ,URBAN SOUL     ,1.0,RG,Toronto,513.0,14,5350008.01,43.6389656,"Apartment (Rooming House, Condo)",-79.41611479999997,Niagara (82),2015-05-26,26.0,5.0,17:30,2015.0,THEFT UNDER,STOLEN,Tuesday,CT,Toronto,0.29723,7503,5192,4954,7503,25262.6,0.3,120,205,325
59,1083.3333333333335,BLK   ,OT             ,VITA           ,24.0,OT,Toronto,1100.0,14,5350008.01,43.63995360000001,"Apartment (Rooming House, Condo)",-79.4146652,Niagara (82),2015-04-10,10.0,4.0,13:00,2015.0,THEFT UNDER,STOLEN,Friday,CT,Toronto,0.29723,7503,5192,4954,7503,25262.6,0.3,120,205,325
60,1083.3333333333335,PLE   ,MA             ,BOLINAS RIDGE  ,6.0,MT,Toronto,150.0,14,5350008.01,43.6389656,"Apartment (Rooming House, Condo)",-79.41611479999997,Niagara (82),2015-02-27,27.0,2.0,18:50,2015.0,THEFT UNDER,STOLEN,Friday,CT,Toronto,0.29723,7503,5192,4954,7503,25262.6,0.3,120,205,325
61,1083.3333333333335,BLK   ,NO             ,INDIE 4 XL     ,18.0,MT,Toronto,500.0,14,5350008.01,43.6389656,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",-79.41611479999997,Niagara (82),2015-05-13,13.0,5.0,19:50,2015.0,B&E,STOLEN,Wednesday,CT,Toronto,0.29723,7503,5192,4954,7503,25262.6,0.3,120,205,325
62,1083.3333333333335,BRZ   ,OT             ,SIRRUS COMP    ,21.0,RG,Toronto,950.0,14,5350008.01,43.6389656,"Apartment (Rooming House, Condo)",-79.41611479999997,Niagara (82),2015-05-15,15.0,5.0,18:45,2015.0,B&E,STOLEN,Friday,CT,Toronto,0.29723,7503,5192,4954,7503,25262.6,0.3,120,205,325
63,1083.3333333333335,YEL   ,OT             ,HONEY BEE WHEEL,1.0,OT,Toronto,200.0,14,5350008.01,43.6389656,"Apartment (Rooming House, Condo)",-79.41611479999997,Niagara (82),2015-05-15,15.0,5.0,18:45,2015.0,B&E,STOLEN,Friday,CT,Toronto,0.29723,7503,5192,4954,7503,25262.6,0.3,120,205,325
64,1083.3333333333335,,OT             ,,1.0,OT,Toronto,75.0,14,5350008.01,43.6389656,"Apartment (Rooming House, Condo)",-79.41611479999997,Niagara (82),2015-05-15,15.0,5.0,18:45,2015.0,B&E,STOLEN,Friday,CT,Toronto,0.29723,7503,5192,4954,7503,25262.6,0.3,120,205,325
65,1083.3333333333335,BLK   ,KO             ,SPLICE         ,24.0,MT,Toronto,735.0,14,5350008.01,43.6389656,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",-79.41611479999997,Niagara (82),2015-05-01,1.0,5.0,09:30,2015.0,B&E,STOLEN,Friday,CT,Toronto,0.29723,7503,5192,4954,7503,25262.6,0.3,120,205,325
66,1083.3333333333335,BLK   ,TR             ,MARLIN         ,24.0,MT,Toronto,825.0,14,5350008.01,43.6389656,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",-79.41611479999997,Niagara (82),2015-05-01,1.0,5.0,09:30,2015.0,B&E,STOLEN,Friday,CT,Toronto,0.29723,7503,5192,4954,7503,25262.6,0.3,120,205,325
67,1083.3333333333335,BGE   ,DB             ,INSIGHT        ,21.0,MT,Toronto,0.0,14,5350008.01,43.6389656,"Apartment (Rooming House, Condo)",-79.41611479999997,Niagara (82),2015-04-07,7.0,4.0,11:20,2015.0,THEFT UNDER,STOLEN,Tuesday,CT,Toronto,0.29723,7503,5192,4954,7503,25262.6,0.3,120,205,325
68,1083.3333333333335,BLK   ,GI             ,ESCAPE         ,24.0,RG,Toronto,499.0,14,5350008.01,43.6389656,"Streets, Roads, Highways (Bicycle Path, Private Road)",-79.41611479999997,Niagara (82),2015-04-08,8.0,4.0,20:30,2015.0,THEFT UNDER,STOLEN,Wednesday,CT,Toronto,0.29723,7503,5192,4954,7503,25262.6,0.3,120,205,325
69,1083.3333333333335,BLK   ,OT             ,VITA SPORT 2014,27.0,RG,Toronto,768.39,14,5350008.01,43.6389656,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",-79.41611479999997,Niagara (82),2015-04-10,10.0,4.0,21:20,2015.0,THEFT UNDER,STOLEN,Friday,CT,Toronto,0.29723,7503,5192,4954,7503,25262.6,0.3,120,205,325
70,1083.3333333333335,WHI   ,DAHON          ,,7.0,FO,Toronto,500.0,14,5350008.01,43.63861470000001,"Parking Lots (Apt., Commercial Or Non-Commercial)",-79.41415409999998,Niagara (82),2015-03-07,7.0,3.0,00:00,2015.0,THEFT UNDER,STOLEN,Saturday,CT,Toronto,0.29723,7503,5192,4954,7503,25262.6,0.3,120,205,325
71,1083.3333333333335,GRY   ,CA             ,QUICK 6        ,18.0,OT,Toronto,500.0,14,5350008.01,43.6389656,"Parking Lots (Apt., Commercial Or Non-Commercial)",-79.41611479999997,Niagara (82),2015-07-11,11.0,7.0,15:00,2015.0,THEFT UNDER,STOLEN,Saturday,CT,Toronto,0.29723,7503,5192,4954,7503,25262.6,0.3,120,205,325
72,1083.3333333333335,BLK   ,GI             ,,15.0,MT,Toronto,599.0,14,5350008.01,43.6389656,"Apartment (Rooming House, Condo)",-79.41611479999997,Niagara (82),2015-08-16,16.0,8.0,15:00,2015.0,THEFT UNDER,STOLEN,Sunday,CT,Toronto,0.29723,7503,5192,4954,7503,25262.6,0.3,120,205,325
73,1083.3333333333335,BLK   ,GI             ,SEEK 3         ,21.0,RG,Toronto,600.0,14,5350008.01,43.63861470000001,"Apartment (Rooming House, Condo)",-79.41415409999998,Niagara (82),2015-08-14,14.0,8.0,22:00,2015.0,THEFT UNDER,STOLEN,Friday,CT,Toronto,0.29723,7503,5192,4954,7503,25262.6,0.3,120,205,325
