,BikeDensity,Bike_Colour,Bike_Make,Bike_Model,Bike_Speed,Bike_Type,City,Cost_of_Bike,Division,GeoUID,Lat,Location_Type,Long,Neighbourhood,Occurrence_Date,Occurrence_Day,Occurrence_Month,Occurrence_Time,Occurrence_Year,Primary_Offence,Status,Week_day,Type,RegionName,Area(sqKm),Population,Dwellings,Households,PopulationCT,PopulationDensity,LandArea(skm),BicycleF,BicycleM,BicycleT
16,1132.3529411764705,BLK   ,TREK           ,,0.0,MT,Toronto,,14,5350004.0,43.6390533,"Apartment (Rooming House, Condo)",-79.4396973,South Parkdale (85),2019-10-07,7.0,10.0,10:43,2019.0,PROPERTY - FOUND,UNKNOWN,Monday,CT,Toronto,0.34347,6686,3609,3455,6686,19453.0,0.34,160,225,385
17,1132.3529411764705,BLU   ,UK             ,C3             ,12.0,RC,Toronto,3000.0,14,5350004.0,43.6376076,"Apartment (Rooming House, Condo)",-79.4438553,South Parkdale (85),2019-03-28,28.0,3.0,12:20,2019.0,THEFT UNDER - BICYCLE,STOLEN,Thursday,CT,Toronto,0.34347,6686,3609,3455,6686,19453.0,0.34,160,225,385
18,1132.3529411764705,YEL   ,UK             ,,1.0,OT,Toronto,500.0,14,5350004.0,43.636364,"Single Home, House (Attach Garage, Cottage, Mobile)",-79.44017029999998,South Parkdale (85),2019-07-07,7.0,7.0,05:27,2019.0,THEFT UNDER,STOLEN,Sunday,CT,Toronto,0.34347,6686,3609,3455,6686,19453.0,0.34,160,225,385
19,1132.3529411764705,BLK   ,KO             ,11 PADDY WAGON ,1.0,OT,Toronto,699.0,14,5350004.0,43.6358414,"Apartment (Rooming House, Condo)",-79.4385147,South Parkdale (85),2019-08-19,19.0,8.0,17:00,2019.0,THEFT UNDER - BICYCLE,STOLEN,Monday,CT,Toronto,0.34347,6686,3609,3455,6686,19453.0,0.34,160,225,385
20,1132.3529411764705,GRY   ,MARIN OR MARINO,,6.0,MT,Toronto,,14,5350004.0,43.6390533,"Apartment (Rooming House, Condo)",-79.4396973,South Parkdale (85),2019-05-22,22.0,5.0,09:45,2019.0,PROPERTY - FOUND,UNKNOWN,Wednesday,CT,Toronto,0.34347,6686,3609,3455,6686,19453.0,0.34,160,225,385
21,1132.3529411764705,RED   ,RALEIGH        ,PARTAGE        ,6.0,MT,Toronto,,14,5350004.0,43.6390533,"Apartment (Rooming House, Condo)",-79.4396973,South Parkdale (85),2019-05-22,22.0,5.0,09:45,2019.0,PROPERTY - FOUND,UNKNOWN,Wednesday,CT,Toronto,0.34347,6686,3609,3455,6686,19453.0,0.34,160,225,385
22,842.1052631578947,REDWHI,GIANT          ,TCR            ,21.0,MT,Toronto,1000.0,14,5350005.0,43.6411705,"Apartment (Rooming House, Condo)",-79.42687990000002,South Parkdale (85),2019-06-06,6.0,6.0,20:00,2019.0,B&E W'INTENT,UNKNOWN,Thursday,CT,Toronto,0.37611999999999995,6424,3729,3424,6424,17076.0,0.38,105,220,320
23,842.1052631578947,BLK   ,NA             ,ROYAL 9.3  2013,21.0,OT,Toronto,0.0,14,5350005.0,43.6414185,"Streets, Roads, Highways (Bicycle Path, Private Road)",-79.4325638,South Parkdale (85),2019-01-07,7.0,1.0,20:20,2019.0,THEFT UNDER - BICYCLE,STOLEN,Monday,CT,Toronto,0.37611999999999995,6424,3729,3424,6424,17076.0,0.38,105,220,320
24,842.1052631578947,RED   ,PRIDE          ,,0.0,SC,Toronto,3000.0,14,5350005.0,43.6409683,"Apartment (Rooming House, Condo)",-79.4347153,South Parkdale (85),2019-06-30,30.0,6.0,10:30,2019.0,B&E,STOLEN,Sunday,CT,Toronto,0.37611999999999995,6424,3729,3424,6424,17076.0,0.38,105,220,320
25,842.1052631578947,,UNKNOWN        ,UNKNOWN        ,0.0,MT,Toronto,,14,5350005.0,43.6407814,"Parking Lots (Apt., Commercial Or Non-Commercial)",-79.4254837,South Parkdale (85),2019-07-24,24.0,7.0,12:00,2019.0,THEFT UNDER - BICYCLE,STOLEN,Wednesday,CT,Toronto,0.37611999999999995,6424,3729,3424,6424,17076.0,0.38,105,220,320
26,842.1052631578947,BLU   ,GF             ,TARPON         ,21.0,MT,Toronto,300.0,14,5350005.0,43.6411705,"Parking Lots (Apt., Commercial Or Non-Commercial)",-79.42687990000002,South Parkdale (85),2019-02-04,4.0,2.0,10:30,2019.0,THEFT UNDER - BICYCLE,STOLEN,Monday,CT,Toronto,0.37611999999999995,6424,3729,3424,6424,17076.0,0.38,105,220,320
27,842.1052631578947,BLK   ,NO             ,HEART          ,1.0,RG,Toronto,600.0,14,5350005.0,43.6382904,"Apartment (Rooming House, Condo)",-79.4305573,South Parkdale (85),2019-05-24,24.0,5.0,18:00,2019.0,THEFT UNDER - BICYCLE,STOLEN,Friday,CT,Toronto,0.37611999999999995,6424,3729,3424,6424,17076.0,0.38,105,220,320
28,842.1052631578947,GLD   ,UK             ,,21.0,MT,Toronto,0.0,14,5350005.0,43.6407814,"Apartment (Rooming House, Condo)",-79.4254837,South Parkdale (85),2019-05-31,31.0,5.0,22:00,2019.0,THEFT UNDER - BICYCLE,STOLEN,Friday,CT,Toronto,0.37611999999999995,6424,3729,3424,6424,17076.0,0.38,105,220,320
29,842.1052631578947,BLK   ,FJ             ,REGIS          ,7.0,RG,Toronto,550.0,14,5350005.0,43.6407814,"Apartment (Rooming House, Condo)",-79.4254837,South Parkdale (85),2019-06-11,11.0,6.0,17:35,2019.0,THEFT UNDER,STOLEN,Tuesday,CT,Toronto,0.37611999999999995,6424,3729,3424,6424,17076.0,0.38,105,220,320
30,842.1052631578947,GRN   ,OT             ,POGLIAGHI      ,10.0,RC,Toronto,5000.0,14,5350005.0,43.641571,"Single Home, House (Attach Garage, Cottage, Mobile)",-79.4317856,South Parkdale (85),2019-04-21,21.0,4.0,11:00,2019.0,THEFT UNDER - BICYCLE,STOLEN,Sunday,CT,Toronto,0.37611999999999995,6424,3729,3424,6424,17076.0,0.38,105,220,320
31,842.1052631578947,BLU   ,KH             ,URBAN SOUL     ,1.0,RG,Toronto,350.0,14,5350005.0,43.6407814,"Apartment (Rooming House, Condo)",-79.4254837,South Parkdale (85),2019-05-20,20.0,5.0,23:00,2019.0,THEFT UNDER,STOLEN,Monday,CT,Toronto,0.37611999999999995,6424,3729,3424,6424,17076.0,0.38,105,220,320
32,842.1052631578947,WHI   ,NO             ,SPADE          ,1.0,OT,Toronto,700.0,14,5350005.0,43.6411705,"Parking Lots (Apt., Commercial Or Non-Commercial)",-79.42687990000002,South Parkdale (85),2019-07-11,11.0,7.0,12:00,2019.0,THEFT UNDER,STOLEN,Thursday,CT,Toronto,0.37611999999999995,6424,3729,3424,6424,17076.0,0.38,105,220,320
33,842.1052631578947,BLK   ,OT             ,NUOVELLO CLASSI,7.0,RG,Toronto,550.0,11,5350005.0,43.641571,"Streets, Roads, Highways (Bicycle Path, Private Road)",-79.4317856,Roncesvalles (86),2019-09-16,16.0,9.0,19:00,2019.0,THEFT UNDER,STOLEN,Monday,CT,Toronto,0.37611999999999995,6424,3729,3424,6424,17076.0,0.38,105,220,320
34,842.1052631578947,BLK   ,OT             ,CROSS-CHECK    ,20.0,TO,Toronto,2000.0,14,5350005.0,43.6402321,"Private Property Structure (Pool, Shed, Detached Garage)",-79.42967990000002,South Parkdale (85),2019-09-12,12.0,9.0,07:30,2019.0,THEFT UNDER,STOLEN,Thursday,CT,Toronto,0.37611999999999995,6424,3729,3424,6424,17076.0,0.38,105,220,320
35,842.1052631578947,BLK   ,OT             ,CROSS-CHECK    ,20.0,TO,Toronto,2780.93,14,5350005.0,43.6402321,"Private Property Structure (Pool, Shed, Detached Garage)",-79.42967990000002,South Parkdale (85),2019-09-12,12.0,9.0,07:30,2019.0,THEFT UNDER,STOLEN,Thursday,CT,Toronto,0.37611999999999995,6424,3729,3424,6424,17076.0,0.38,105,220,320
36,842.1052631578947,WHI   ,OT             ,ZED 2.0        ,21.0,MT,Toronto,400.0,14,5350005.0,43.6411705,"Parking Lots (Apt., Commercial Or Non-Commercial)",-79.42687990000002,South Parkdale (85),2019-09-20,20.0,9.0,07:30,2019.0,THEFT UNDER,STOLEN,Friday,CT,Toronto,0.37611999999999995,6424,3729,3424,6424,17076.0,0.38,105,220,320
37,842.1052631578947,WHI   ,OT             ,ZED 2.0        ,21.0,MT,Toronto,400.0,14,5350005.0,43.6411705,"Parking Lots (Apt., Commercial Or Non-Commercial)",-79.42687990000002,South Parkdale (85),2019-09-20,20.0,9.0,07:30,2019.0,THEFT UNDER,STOLEN,Friday,CT,Toronto,0.37611999999999995,6424,3729,3424,6424,17076.0,0.38,105,220,320
38,842.1052631578947,PLE   ,OT             ,,5.0,FO,Toronto,350.0,14,5350005.0,43.6407852,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",-79.43560790000002,South Parkdale (85),2019-08-22,22.0,8.0,19:12,2019.0,THEFT UNDER - BICYCLE,STOLEN,Thursday,CT,Toronto,0.37611999999999995,6424,3729,3424,6424,17076.0,0.38,105,220,320
39,842.1052631578947,BLK   ,GI             ,2018 BELIV 2 CI,8.0,TO,Toronto,1049.0,14,5350005.0,43.6411705,"Apartment (Rooming House, Condo)",-79.42687990000002,South Parkdale (85),2019-10-13,13.0,10.0,05:50,2019.0,THEFT UNDER - BICYCLE,STOLEN,Sunday,CT,Toronto,0.37611999999999995,6424,3729,3424,6424,17076.0,0.38,105,220,320
40,842.1052631578947,BLU   ,TR             ,3700,10.0,RG,Toronto,800.0,14,5350005.0,43.6407814,"Parking Lots (Apt., Commercial Or Non-Commercial)",-79.4254837,South Parkdale (85),2019-10-05,5.0,10.0,11:00,2019.0,THEFT UNDER - BICYCLE,STOLEN,Saturday,CT,Toronto,0.37611999999999995,6424,3729,3424,6424,17076.0,0.38,105,220,320
41,842.1052631578947,BLU   ,OTHER          ,FAIRDALE EXPRES,1.0,RC,Toronto,,14,5350005.0,43.6421509,"Apartment (Rooming House, Condo)",-79.4288406,South Parkdale (85),2019-10-09,9.0,10.0,15:40,2019.0,THEFT UNDER - BICYCLE,STOLEN,Wednesday,CT,Toronto,0.37611999999999995,6424,3729,3424,6424,17076.0,0.38,105,220,320
42,842.1052631578947,BLU   ,OT             ,FAIRDALE EXPRES,1.0,RC,Toronto,900.0,14,5350005.0,43.6421509,"Apartment (Rooming House, Condo)",-79.4288406,South Parkdale (85),2019-10-09,9.0,10.0,15:40,2019.0,THEFT UNDER - BICYCLE,STOLEN,Wednesday,CT,Toronto,0.37611999999999995,6424,3729,3424,6424,17076.0,0.38,105,220,320
43,,,,,,,,,,5350006.0,,,,,,,,,,,Bicycle_No_Theft,,CT,Toronto,0.01288,0,0,0,0,0.0,0.01,0,0,0
44,925.0,BLU   ,OTHER          ,CIRCUIT        ,21.0,OT,Toronto,299.0,14,5350007.01,43.6336937,"Parking Lots (Apt., Commercial Or Non-Commercial)",-79.43351750000002,South Parkdale (85),2019-10-02,2.0,10.0,23:00,2019.0,THEFT UNDER - BICYCLE,STOLEN,Wednesday,CT,Toronto,0.19931,3237,1827,1747,3237,16233.7,0.2,60,125,185
45,925.0,GRY   ,NO             ,KATMANDO       ,18.0,MT,Toronto,600.0,14,5350007.01,43.6341286,"Apartment (Rooming House, Condo)",-79.42945859999998,South Parkdale (85),2019-06-10,10.0,6.0,17:40,2019.0,THEFT UNDER - BICYCLE,STOLEN,Monday,CT,Toronto,0.19931,3237,1827,1747,3237,16233.7,0.2,60,125,185
46,925.0,BLK   ,SU             ,SC 700C SOLARIS,18.0,RG,Toronto,185.0,14,5350007.01,43.6376877,"Apartment (Rooming House, Condo)",-79.43347929999999,South Parkdale (85),2019-05-16,16.0,5.0,19:45,2019.0,THEFT UNDER - BICYCLE,STOLEN,Thursday,CT,Toronto,0.19931,3237,1827,1747,3237,16233.7,0.2,60,125,185
47,925.0,TRQ   ,UK             ,,20.0,OT,Toronto,800.0,14,5350007.01,43.6381531,"Parking Lots (Apt., Commercial Or Non-Commercial)",-79.4311142,South Parkdale (85),2019-07-24,24.0,7.0,18:30,2019.0,THEFT UNDER - BICYCLE,STOLEN,Wednesday,CT,Toronto,0.19931,3237,1827,1747,3237,16233.7,0.2,60,125,185
48,925.0,TRQ   ,UK             ,,40.0,OT,Toronto,800.0,14,5350007.01,43.6381531,"Parking Lots (Apt., Commercial Or Non-Commercial)",-79.4311142,South Parkdale (85),2019-07-24,24.0,7.0,18:30,2019.0,THEFT UNDER - BICYCLE,STOLEN,Wednesday,CT,Toronto,0.19931,3237,1827,1747,3237,16233.7,0.2,60,125,185
49,925.0,BLK   ,OT             ,CLASSICO       ,7.0,RG,Toronto,550.0,14,5350007.01,43.6381531,"Apartment (Rooming House, Condo)",-79.4311142,South Parkdale (85),2019-09-15,15.0,9.0,01:10,2019.0,THEFT UNDER - BICYCLE,STOLEN,Sunday,CT,Toronto,0.19931,3237,1827,1747,3237,16233.7,0.2,60,125,185
50,925.0,BLU   ,CC             ,,12.0,MT,Toronto,0.0,14,5350007.01,43.6336937,"Parking Lots (Apt., Commercial Or Non-Commercial)",-79.43351750000002,South Parkdale (85),2019-07-15,15.0,7.0,01:10,2019.0,THEFT UNDER,STOLEN,Monday,CT,Toronto,0.19931,3237,1827,1747,3237,16233.7,0.2,60,125,185
51,925.0,BLK   ,GT             ,,7.0,RG,Toronto,800.0,14,5350007.01,43.6341095,"Apartment (Rooming House, Condo)",-79.42959590000002,South Parkdale (85),2019-07-19,19.0,7.0,19:00,2019.0,THEFT UNDER,STOLEN,Friday,CT,Toronto,0.19931,3237,1827,1747,3237,16233.7,0.2,60,125,185
52,925.0,GRN   ,TR             ,ALR            ,20.0,TO,Toronto,1500.0,14,5350007.01,43.6339149,"Private Property Structure (Pool, Shed, Detached Garage)",-79.4305801,South Parkdale (85),2019-09-01,1.0,9.0,13:30,2019.0,THEFT UNDER - BICYCLE,STOLEN,Sunday,CT,Toronto,0.19931,3237,1827,1747,3237,16233.7,0.2,60,125,185
53,925.0,GRY   ,OT             ,19 VERZA SPEED ,50.0,RG,Toronto,549.0,14,5350007.01,43.63456729999999,"Single Home, House (Attach Garage, Cottage, Mobile)",-79.430809,South Parkdale (85),2019-10-07,7.0,10.0,09:00,2019.0,THEFT UNDER - BICYCLE,STOLEN,Monday,CT,Toronto,0.19931,3237,1827,1747,3237,16233.7,0.2,60,125,185
54,534.0909090909091,BLK   ,UNKNOWN MAKE   ,,0.0,MT,Toronto,,14,5350007.02,43.637291,"Parking Lots (Apt., Commercial Or Non-Commercial)",-79.4255371,South Parkdale (85),2019-12-02,2.0,12.0,13:01,2019.0,PROPERTY - FOUND,UNKNOWN,Monday,CT,Toronto,0.43656999999999996,4753,2653,2506,4753,10891.4,0.44,85,150,235
55,534.0909090909091,,RALEIGH        ,LADIES         ,20.0,MT,Toronto,80.0,14,5350007.02,43.6359253,"Apartment (Rooming House, Condo)",-79.4283295,South Parkdale (85),2019-11-24,24.0,11.0,12:00,2019.0,THEFT UNDER,STOLEN,Sunday,CT,Toronto,0.43656999999999996,4753,2653,2506,4753,10891.4,0.44,85,150,235
56,534.0909090909091,GRNWHI,UNKNOWN MAKE   ,,0.0,RG,Toronto,,14,5350007.02,43.637291,"Parking Lots (Apt., Commercial Or Non-Commercial)",-79.4255371,South Parkdale (85),2019-12-02,2.0,12.0,13:01,2019.0,PROPERTY - FOUND,UNKNOWN,Monday,CT,Toronto,0.43656999999999996,4753,2653,2506,4753,10891.4,0.44,85,150,235
57,534.0909090909091,RED   ,RALEIGH        ,PRIM           ,0.0,RG,Toronto,,14,5350007.02,43.637291,"Parking Lots (Apt., Commercial Or Non-Commercial)",-79.4255371,South Parkdale (85),2019-12-02,2.0,12.0,13:01,2019.0,PROPERTY - FOUND,UNKNOWN,Monday,CT,Toronto,0.43656999999999996,4753,2653,2506,4753,10891.4,0.44,85,150,235
58,534.0909090909091,BLK   ,GIANT          ,ROAM           ,0.0,RG,Toronto,,14,5350007.02,43.637291,"Parking Lots (Apt., Commercial Or Non-Commercial)",-79.4255371,South Parkdale (85),2019-12-02,2.0,12.0,13:01,2019.0,PROPERTY - FOUND,UNKNOWN,Monday,CT,Toronto,0.43656999999999996,4753,2653,2506,4753,10891.4,0.44,85,150,235
59,534.0909090909091,BLKBLU,UNKNOWN MAKE   ,,0.0,MT,Toronto,,14,5350007.02,43.637291,"Parking Lots (Apt., Commercial Or Non-Commercial)",-79.4255371,South Parkdale (85),2019-12-02,2.0,12.0,13:01,2019.0,PROPERTY - FOUND,UNKNOWN,Monday,CT,Toronto,0.43656999999999996,4753,2653,2506,4753,10891.4,0.44,85,150,235
60,534.0909090909091,BLKGRN,OTHER          ,700C           ,0.0,MT,Toronto,,14,5350007.02,43.6375389,"Open Areas (Lakes, Parks, Rivers)",-79.42433929999999,South Parkdale (85),2019-09-10,10.0,9.0,14:21,2019.0,PROPERTY - FOUND,UNKNOWN,Tuesday,CT,Toronto,0.43656999999999996,4753,2653,2506,4753,10891.4,0.44,85,150,235
61,534.0909090909091,LGR   ,OTHER          ,UNKNOWN        ,10.0,RG,Toronto,,14,5350007.02,43.6394081,"Streets, Roads, Highways (Bicycle Path, Private Road)",-79.4250412,South Parkdale (85),2019-09-11,11.0,9.0,22:00,2019.0,PROPERTY - FOUND,UNKNOWN,Wednesday,CT,Toronto,0.43656999999999996,4753,2653,2506,4753,10891.4,0.44,85,150,235
62,534.0909090909091,RED   ,FUJI           ,HELION         ,7.0,RG,Toronto,800.0,14,5350007.02,43.6396675,"Apartment (Rooming House, Condo)",-79.42375179999998,South Parkdale (85),2019-09-16,16.0,9.0,06:38,2019.0,WEAPON - POSS DANGEROUS PURP,RECOVERED,Monday,CT,Toronto,0.43656999999999996,4753,2653,2506,4753,10891.4,0.44,85,150,235
63,534.0909090909091,RED   ,SC             ,,22.0,TR,Toronto,542.39,14,5350007.02,43.6385269,"Streets, Roads, Highways (Bicycle Path, Private Road)",-79.4293365,South Parkdale (85),2019-01-06,6.0,1.0,18:30,2019.0,THEFT UNDER - BICYCLE,STOLEN,Sunday,CT,Toronto,0.43656999999999996,4753,2653,2506,4753,10891.4,0.44,85,150,235
64,534.0909090909091,YEL   ,BI             ,FORTE 18-SPEED ,18.0,RG,Toronto,227.0,14,5350007.02,43.637291,"Parking Lots (Apt., Commercial Or Non-Commercial)",-79.4255371,South Parkdale (85),2019-01-01,1.0,1.0,11:10,2019.0,THEFT UNDER - BICYCLE,STOLEN,Tuesday,CT,Toronto,0.43656999999999996,4753,2653,2506,4753,10891.4,0.44,85,150,235
65,534.0909090909091,BLKBLU,GIANT          ,ESCAPE         ,24.0,RC,Toronto,600.0,14,5350007.02,43.6375389,"Parking Lots (Apt., Commercial Or Non-Commercial)",-79.42433929999999,South Parkdale (85),2019-10-17,17.0,10.0,11:00,2019.0,THEFT UNDER - BICYCLE,STOLEN,Thursday,CT,Toronto,0.43656999999999996,4753,2653,2506,4753,10891.4,0.44,85,150,235
66,534.0909090909091,BLK   ,EMMO           ,MONSTER        ,3.0,EL,Toronto,2095.0,14,5350007.02,43.6394081,"Streets, Roads, Highways (Bicycle Path, Private Road)",-79.4250412,South Parkdale (85),2019-12-24,24.0,12.0,13:00,2019.0,THEFT UNDER - BICYCLE,STOLEN,Tuesday,CT,Toronto,0.43656999999999996,4753,2653,2506,4753,10891.4,0.44,85,150,235
67,534.0909090909091,BLK   ,OTHER          ,DUCCA          ,2.0,EL,Toronto,3000.0,14,5350007.02,43.6401215,"Parking Lots (Apt., Commercial Or Non-Commercial)",-79.42148590000002,Niagara (82),2019-07-23,23.0,7.0,18:30,2019.0,THEFT OF EBIKE UNDER $5000,STOLEN,Tuesday,CT,Toronto,0.43656999999999996,4753,2653,2506,4753,10891.4,0.44,85,150,235
68,534.0909090909091,BLU   ,CANNONDALE     ,,0.0,RC,Toronto,1500.0,14,5350007.02,43.6385269,"Parking Lots (Apt., Commercial Or Non-Commercial)",-79.4293365,South Parkdale (85),2019-08-04,4.0,8.0,14:00,2019.0,THEFT UNDER - BICYCLE,STOLEN,Sunday,CT,Toronto,0.43656999999999996,4753,2653,2506,4753,10891.4,0.44,85,150,235
69,534.0909090909091,GRY   ,TR             ,MARLIN         ,6.0,MT,Toronto,800.0,14,5350007.02,43.6396675,"Parking Lots (Apt., Commercial Or Non-Commercial)",-79.42375179999998,South Parkdale (85),2019-03-03,3.0,3.0,19:35,2019.0,THEFT UNDER - BICYCLE,STOLEN,Sunday,CT,Toronto,0.43656999999999996,4753,2653,2506,4753,10891.4,0.44,85,150,235
70,534.0909090909091,DBL   ,OT             ,18 ALIGHT 1 DD ,9.0,RG,Toronto,799.0,14,5350007.02,43.63701629999999,"Apartment (Rooming House, Condo)",-79.42684940000002,South Parkdale (85),2019-04-06,6.0,4.0,16:00,2019.0,THEFT UNDER - BICYCLE,STOLEN,Saturday,CT,Toronto,0.43656999999999996,4753,2653,2506,4753,10891.4,0.44,85,150,235
71,534.0909090909091,BLK   ,FJ             ,,1.0,TO,Toronto,700.0,14,5350007.02,43.6394081,"Streets, Roads, Highways (Bicycle Path, Private Road)",-79.4250412,South Parkdale (85),2019-04-12,12.0,4.0,15:00,2019.0,THEFT UNDER - BICYCLE,STOLEN,Friday,CT,Toronto,0.43656999999999996,4753,2653,2506,4753,10891.4,0.44,85,150,235
